id,item_group_id,sku,gtin,mpn,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,gender,age_group,color,size
690d941525c3f62dd93bba7f,690d941525c3f62dd93bba7f,BAF-CON-44-52D6,GTIN-690d941525c3f62dd93bba7f,MPN-690d941525c3f62dd93bba7f,Converse Star Lift Ox Lo Top Sneakers 🩶🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2600.00 PKR,https://kicks-kraze.com/product?product_id=690d941525c3f62dd93bba7f,https://kickskraze.b-cdn.net/kickskraze/ywBASSV6TB.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,44
690d935425c3f62dd93b931e,690d935425c3f62dd93b931e,BAF-CON-39-9D2E,GTIN-690d935425c3f62dd93b931e,MPN-690d935425c3f62dd93b931e,Converse White Lo top Sneakers 💙♥️🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d935425c3f62dd93b931e,https://kickskraze.b-cdn.net/kickskraze/q1clgo4ORd.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,39
690d92f725c3f62dd93b7f3c,690d92f725c3f62dd93b7f3c,BAF-VAN-43-4CD5,GTIN-690d92f725c3f62dd93b7f3c,MPN-690d92f725c3f62dd93b7f3c,Vans Old Skool Sued Denim Blue 💙,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2800.00 PKR,https://kicks-kraze.com/product?product_id=690d92f725c3f62dd93b7f3c,https://kickskraze.b-cdn.net/kickskraze/HUDg4BqzN5.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,43
690d928325c3f62dd93b6b88,690d928325c3f62dd93b6b88,BAF-CON-41.5-027C,GTIN-690d928325c3f62dd93b6b88,MPN-690d928325c3f62dd93b6b88,Denim Blue Lo Top ox converse ,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d928325c3f62dd93b6b88,https://kickskraze.b-cdn.net/kickskraze/K4K-wsTI-u.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,41.5
690d922925c3f62dd93b57d6,690d922925c3f62dd93b57d6,BAF-CON-38-FB79,GTIN-690d922925c3f62dd93b57d6,MPN-690d922925c3f62dd93b57d6,Hi top Maroon  chuck Taylor ,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2500.00 PKR,https://kicks-kraze.com/product?product_id=690d922925c3f62dd93b57d6,https://kickskraze.b-cdn.net/kickskraze/mkkRuQdy1b.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,38
690d91d025c3f62dd93b4438,690d91d025c3f62dd93b4438,BAF-CON-42-15F5,GTIN-690d91d025c3f62dd93b4438,MPN-690d91d025c3f62dd93b4438,Chuck 70’s leather & zipper B&W,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2500.00 PKR,https://kicks-kraze.com/product?product_id=690d91d025c3f62dd93b4438,https://kickskraze.b-cdn.net/kickskraze/71832FLeUd.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,42
68fa018079158342fb239b4a,68fa018079158342fb239b4a,BAF-CON-42.5-AF60,GTIN-68fa018079158342fb239b4a,MPN-68fa018079158342fb239b4a,Converse Black & White ,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2999.00 PKR,https://kicks-kraze.com/product?product_id=68fa018079158342fb239b4a,https://kickskraze.b-cdn.net/kickskraze/TKxvGLMPJD.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,42.5
68fa011079158342fb2387d0,68fa011079158342fb2387d0,BAF-CON-41-31D3,GTIN-68fa011079158342fb2387d0,MPN-68fa011079158342fb2387d0,Converse All Star Black & White,"100% authentic original product — not replica, fake or first copy.",out of stock,used,3099.00 PKR,https://kicks-kraze.com/product?product_id=68fa011079158342fb2387d0,https://kickskraze.b-cdn.net/kickskraze/tXNqjKUHgt.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,41
68fa009c79158342fb237458,68fa009c79158342fb237458,BAF-CON-39-F0D5,GTIN-68fa009c79158342fb237458,MPN-68fa009c79158342fb237458,Chuck Taylor All Star 2 Red ,"100% authentic original product — not replica, fake or first copy.",in stock,new,2999.00 PKR,https://kicks-kraze.com/product?product_id=68fa009c79158342fb237458,https://kickskraze.b-cdn.net/kickskraze/NTJmh7sVsV.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,39
68f9ffef79158342fb2360e4,68f9ffef79158342fb2360e4,BAF-CON-46-F4D1,GTIN-68f9ffef79158342fb2360e4,MPN-68f9ffef79158342fb2360e4,Chuck Taylor Black & White Factory Leftovers,"100% authentic original product — not replica, fake or first copy.",out of stock,new,3199.00 PKR,https://kicks-kraze.com/product?product_id=68f9ffef79158342fb2360e4,https://kickskraze.b-cdn.net/kickskraze/A2T8SLqquw.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,46
68f9fee679158342fb234d66,68f9fee679158342fb234d66,BAF-VAN-44-3796,GTIN-68f9fee679158342fb234d66,MPN-68f9fee679158342fb234d66,"Vans Checkers | Black & White | Old Skool","100% authentic original product — not replica, fake or first copy.",out of stock,used,3199.00 PKR,https://kicks-kraze.com/product?product_id=68f9fee679158342fb234d66,https://kickskraze.b-cdn.net/kickskraze/4hhVDXbGZ7.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,44
68f9fe7179158342fb2339f3,68f9fe7179158342fb2339f3,BAF-CON-43-7DF8,GTIN-68f9fe7179158342fb2339f3,MPN-68f9fe7179158342fb2339f3,Chuck Taylor Black & White Converse,"100% authentic original product — not replica, fake or first copy.",out of stock,used,3499.00 PKR,https://kicks-kraze.com/product?product_id=68f9fe7179158342fb2339f3,https://kickskraze.b-cdn.net/kickskraze/tHLhcWLGyg.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,43
